ccode,cnumber,cname,credit_hours,lecture_hours,lab_hours,description,prereqs,
LAW,619,PRINCIPLES OF REGULATORY LAW,2,null,null,null,null,
LAW,620,EU TAX RISK MANAGEMENT,3,null,null,null,null,
LAW,621,FOUNDATIONS OF BUSINESS LAW,2,null,null,null,null,
LAW,623,DIGITAL FORENSICS,3,null,null,null,null,
LAW,625,TRANSFER PRICING I,3,null,null,null,null,
LAW,626,TRANSFER PRICING II INTANGIBLE,3,null,null,null,null,
LAW,630,FOUNDATIONS OF CYBERSECURITY,3,null,null,null,null,
LAW,635,HEALTH INFO MGMT & LIABILITY,3,null,null,null,null,
LAW,636,INTERNET LAW,3,null,null,null,null,
LAW,639,EMPLOYMENT LAW,3,null,null,null,null,
LAW,641,LEGAL RESEARCH FOR CLIENTS,2,null,null,null,null,
LAW,642,ENTERTAINMENT LAW,2,null,null,null,null,
LAW,643,PROPERTY LAW & TRANSACTIONS,3,null,null,null,null,
LAW,645,HEALTH ORGS & PROF RELATIONS,3,null,null,null,null,
LAW,650,NONPROFIT AND FIDUCIARY ADMIN,3,null,null,null,null,
LAW,652,MIN TITLE EXAM & REAL EST TRAN,3,null,null,null,null,
LAW,655,MODERN TOPICS IN HR & EMPLMT,3,null,null,null,null,
LAW,657,HEALTHCARE TRANS & ANTITRUST,3,null,null,null,null,
LAW,660,PAYER SYSTEMS & REIMBURSEMENT,3,null,null,null,null,
LAW,661,INTELLECTUAL PROPERTY SURVEY,3,null,null,null,null,
LAW,662,INTL INTELLECTUAL PROPERTY,2,null,null,null,null,
LAW,667,LEGAL ANLYS & WRITING CLIENTS,2,null,null,null,null,
LAW,669,US INTL TAX RISK MGMT,3,null,null,null,null,
LAW,671,ADVANCED BUSINESS LAW,3,null,null,null,null,
LAW,677,ENERGY LAW,3,null,null,null,null,
LAW,678,EMPLOYEE BENEFITS LAW,3,null,null,null,null,
LAW,679,WORKPLACE CONFLICT MGMT,3,null,null,null,null,
LAW,683,WIND LAW,3,null,null,null,null,
LAW,687,OIL & GAS REGULATORY PRACTICES,3,null,null,null,null,
LAW,689,SPTP: GLOBAL LAWYERING:CHANNEL,0.5,null,null,null,null,
LAW,694,INSURANCE LAW & RISK TRANSFER,3,null,null,null,null,
LAW,699,PATENT LAW,3,null,null,null,null,
LAW,7002,ANALYSIS RES & WRIT II,3,null,null,null,null,
LAW,7007,ADR SURVEY,1,null,null,null,null,
LAW,7010,CONSTITUTIONAL LAW,4,null,null,null,null,
LAW,7017,CONTRACTS,4,null,null,null,null,
LAW,7021,CRIMINAL LAW,3,null,null,null,null,
LAW,7032,PROPERTY,4,null,null,null,null,
LAW,705,SECURED TRANSACTIONS,3,null,null,null,null,
LAW,7056,BUSINESS ASSOCIATIONS I,3,null,null,null,null,
LAW,7065,CRIMINAL PROCEDURE,3,null,null,null,null,
LAW,7076,WILLS AND ESTATES,3,null,null,null,null,
LAW,708,TAXATION OF BUSINESS ENTITIES,3,null,null,null,null,
LAW,7080,EVIDENCE,4,null,null,null,null,
LAW,7091,PROFESSIONAL RESP.,3,null,null,null,null,
LAW,7104,ADVANCED TORTS,2,null,null,null,null,
LAW,7120,ETH FOR THE CRIM LAW PRAC,1,null,null,null,null,
LAW,7125,ADV LEGAL RESEARCH BOOT CAMP,1,null,null,null,null,
LAW,7154,CHILDREN & THE LAW,2,null,null,null,null,
LAW,7162,CIVIL RIGHTS LITIGATION,3,null,null,null,null,
LAW,717,WHITE COLLAR CRIME,3,null,null,null,null,
LAW,7174,TRUSTS AND FIDUCIARY RESPON,2,null,null,null,null,
LAW,7196,CASE EVAL & CLIENT RELATIONS,1,null,null,null,null,
LAW,7223,INTERNET LAW,3,null,null,null,null,
LAW,7260,EMPLOYMENT LAW,3,null,null,null,null,
LAW,7268,ENTERTAINMENT LAW,2,null,null,null,null,
LAW,7277,ENVIRONMENTAL LAW,3,null,null,null,null,
LAW,7313,CRIMINAL PROCEDURE TRIAL RGHTS,3,null,null,null,null,
LAW,7334,MEDIATION,3,null,null,null,null,
LAW,7350,INTELLECTUAL PROPERTY SURVEY,3,null,null,null,null,
LAW,7351,INTL INTELLECTUAL PROPERTY,2,null,null,null,null,
LAW,7362,INT'L BUSINESS TRANSACTIONS,2,null,null,null,null,
LAW,7368,INTERNATIONAL LITIGATION,3,null,null,null,null,
LAW,7383,JUVENILE JUSTICE,3,null,null,null,null,
LAW,7383S,THE BUSINESS NEGOTIATOR,3,null,null,null,null,
LAW,740,CYBER COMPLIANCE FOR DEFENSE,3,null,null,null,null,
LAW,7413,CANNABIS LAW, POLICY & BUS,3,null,null,null,null,
LAW,7435,MERGERS & ACQUISITIONS,3,null,null,null,null,
LAW,7444,OIL & GAS,3,null,null,null,null,
LAW,745,ADR NEGOTIATION MEDIATION ARB,1,null,null,null,null,
LAW,7458,PREPARING FOR THE BAR EXAM,3,null,null,null,null,
LAW,7484,REMEDIES,2,null,null,null,null,
LAW,7488,SECURED TRANSACTIONS,3,null,null,null,null,
LAW,7489,CRIMMIGRATION,1,null,null,null,null,
LAW,7492,SECURITIES REGULATION,3,null,null,null,null,
LAW,7516,TAXATION OF BUSINESS ENTITIES,3,null,null,null,null,
LAW,7533,TEXAS LAND TITLES,2,null,null,null,null,
LAW,7548,TEXAS TRIALS & APPEALS,3,null,null,null,null,
LAW,7550,TRADEMARK & UNFAIR COMP LAW,3,null,null,null,null,
LAW,7552,BUS FUNDAMENTALS LAWYERS,2,null,null,null,null,
LAW,7557,SALES AND LEASES,3,null,null,null,null,
LAW,7588,ELDER LAW,2,null,null,null,null,
LAW,7622,DOMESTIC VIOLENCE SEMINAR,2,null,null,null,null,
LAW,764,INTRO TO U.S. LEGAL SYSTEM,2,null,null,null,null,
LAW,765,FIDUCIARY & RISK MGMT,3,null,null,null,null,
LAW,7650,LAW & LITERATURE SEMINAR,2,null,null,null,null,
LAW,766,INCOME TAX FINANCIAL PLANNERS,3,null,null,null,null,
LAW,770,CYBERSECURITY RISK,3,null,null,null,null,
LAW,7707S,NEG THEORY AND PRAC PRACT,3,null,null,null,null,
LAW,771,INTRO TO RISK MANAGEMENT,3,null,null,null,null,
LAW,7725,TEXAS CRIMINAL LAW PRACTICUM,3,null,null,null,null,
LAW,7727,BUSINESS LAW SEMINAR,2,null,null,null,null,
LAW,774,INTRO TO WEALTH MANAGEMENT,3,null,null,null,null,
LAW,7777,LARW III: CRIM LAW DRAFTING,2,null,null,null,null,
LAW,7779,LARWIII: ESTATE PLAN & DRAFTG,2,null,null,null,null,
LAW,7780,LARWIII: CONTRACT DRAFTING,2,null,null,null,null,
LAW,7782,LARW III: LITIGATION DRAFTING,2,null,null,null,null,
LAW,7783,LARW III: REAL ESTATE DRAFT,2,null,null,null,null,
LAW,7786,LARW III: FAMILY LAW DRAFTING,2,null,null,null,null,
LAW,7816,INDEPENDENT STUDY,1,null,null,null,null,
LAW,7818,JUDICIAL CLERKSHIP BOOTCAMP,2,null,null,null,null,
LAW,7830,GLOBAL LAWYERING: CHANNEL ISL,0.5,null,null,null,null,
LAW,7834,RESD EXTERN SMSTR-IN-PRACTICE,9,null,null,null,null,
LAW,7835,EXTERNSHIP,2,null,null,null,null,
LAW,7839,RESD EXT: PP: AUSTIN, TX,9,null,null,null,null,
LAW,7842,EXTERNSHIP II,2,null,null,null,null,
LAW,7859,PROBATE & ESTATE PLANNG CLINIC,3,null,null,null,null,
LAW,786,FOREIGN CORRUPT PRACTICES ACT,3,null,null,null,null,
LAW,7862,CRIMINAL DEFENSE CLINIC,4,null,null,null,null,
LAW,7864,PATENT CLINIC,3,null,null,null,null,
LAW,7865S,FAMILY & VETERAN ADVOCY CLINIC,4,null,null,null,null,
LAW,7867,ENTREPRENEURSHIP LAW CLINIC,3,null,null,null,null,
LAW,7868,TRADEMARK & COPYRIGHT CLINIC,3,null,null,null,null,
LAW,7869,INNOCENCE PROJECT,2,null,null,null,null,
LAW,7887S,DEPOSITION SKILLS WORKSHOP,1,null,null,null,null,
LAW,7890,COURTHOUSE PERSPECTIVES,1,null,null,null,null,
LAW,7900,SPTP: INTRO TO SPACE LAW,1,null,null,null,null,
LAW,7910,ACADEMIC SUPPORT TA,1,null,null,null,null,
LAW,7911,PROFESSIONAL IDENTITY TA,1,null,null,null,null,
LAW,792,DISPUTE RESOLUTION,1,null,null,null,null,
LAW,7920,LARW TEACHING ASSISTANT,1,null,null,null,null,
LAW,7930,LAW REVIEW,1,null,null,null,null,
LAW,7931,LAW REVIEW BOARD,2,null,null,null,null,
LAW,7932,JOURNAL OF PROPERTY LAW BOARD,2,null,null,null,null,
LAW,7933,JOURNAL OF PROPERTY LAW,1,null,null,null,null,
LAW,7957S,ADR COMPETITION,1,null,null,null,null,
LAW,7960S,MOCK TRIAL COMPETITION,2,null,null,null,null,
LAW,7961S,MOCK TRIAL COMPETITION,1,null,null,null,null,
LAW,7970S,MOOT COURT COMPETITION,1,null,null,null,null,
LAW,7971S,MOOT COURT COMPETITION,2,null,null,null,null,
LAW,7972,MOOT COURT COMP BRIEF WRITER,1,null,null,null,null,
LAW,7973,MOOT COURT COMP BRIEF WRITER,2,null,null,null,null,
LDEV,650,LAND & PROPERTY DEVP ANALYSIS,3,null,null,null,null,
LDEV,651,PROP DELVOP AGREE & REGULATION,3,null,null,null,null,
LDEV,660,FUND OF ENTREPRE REAL ESTATE,3,null,null,null,null,
LDEV,661,DEV & ENVIRONMENT,3,null,null,null,null,
LDEV,667,DSN & DEV ECONOMY,3,null,null,null,null,
LDEV,668,LAND DEV PRACTICE,3,null,null,null,null,
LDEV,684,PROFESSIONAL INTERN,1,null,null,null,null,
LDEV,685,DIRECTED STUDIES: IN-AB,1,null,null,null,null,
LDEV,688,DEV FEASIBILITY&DSNII,3,null,null,null,null,
LDTC,613,INTEG TECH LEARN ENVIRON,3,null,null,null,null,
LDTC,621,GRAPHIC COMM & INTERFACE DSN,3,null,null,null,null,
LDTC,654,INSTRUCT DESIGN TECH,3,null,null,null,null,
LDTC,691,RESEARCH,1,null,null,null,null,
LING,489,SPTP: BEOWULF,3,null,null,null,null,
LING,610,TOPICS HIST OF ENGL LANG,3,null,null,null,null,
LMAS,201,INTRO LATINO MEXICAN AMER STUD,3,null,null,null,null,
MASC,320,INQUIRIES IN PHYSICAL SC,3,null,null,null,null,
MASC,351,PROBLEM SOLVING IN MATH,3,null,null,null,null,
MASC,420,INQ IN LIFE & EARTH SCI,3,null,null,null,null,
MASC,450,INTEGRATED MATHEMATICS,3,null,null,null,null,
MATH,135,MATH FOR TEACHERS I,3,null,null,null,null,
MATH,136,MATH FOR TEACHERS II,3,null,null,null,null,
MATH,140,MATH FOR BUSINESS AND SOC SCI,3,null,null,null,null,
MATH,142,BUSINESS CALCULUS,3,null,null,null,null,
MATH,147,CALC I BIOL SCI,4,null,null,null,null,
MATH,148,CALC II BIOL SCI,4,null,null,null,null,
MATH,150,FUNCTNS TRIG & LNR STM,4,null,null,null,null,
MATH,151,ENGINEERING MATH I,4,null,null,null,null,
MATH,152,ENGINEERING MATH II,4,null,null,null,null,
MATH,167,EXPLORATIONS IN MATH,3,null,null,null,null,
MATH,170,FRESHMAN MATH LABORATORY,1,null,null,null,null,
MATH,171,CALCULUS I,4,null,null,null,null,
MATH,172,CALCULUS,4,null,null,null,null,
MATH,221,SEV VARIABLE CALCULUS,4,null,null,null,null,
MATH,251,ENGINEERING MATH III,3,null,null,null,null,
MATH,285,DIRECTED STUDIES,1,null,null,null,null,
MATH,291,RESEARCH,1,null,null,null,null,
MATH,300,FOUNDATIONS OF MATH,3,null,null,null,null,
MATH,304,LINEAR ALGEBRA,3,null,null,null,null,
MATH,308,DIFFERENTIAL EQUATIONS,3,null,null,null,null,
MATH,309,LINEAR ALG FOR DIFF EQ,3,null,null,null,null,
MATH,311,TOP IN APPLIED MATH I,3,null,null,null,null,
MATH,323,LINEAR ALGEBRA,3,null,null,null,null,
MATH,325,MATHEMATICS OF INTEREST,3,null,null,null,null,
MATH,365,STRUCTURE OF MATH I,3,null,null,null,null,
MATH,366,STRUCTURE OF MATH II,3,null,null,null,null,
MATH,367,BASIC CONCEPTS OF GEOM,3,null,null,null,null,
MATH,401,ADV ENGINEERING MATH,3,null,null,null,null,
MATH,403,MATH AND TECHNOLOGY,3,null,null,null,null,
MATH,407,COMPLEX VARIABLES,3,null,null,null,null,
MATH,409,ADVANCED CALCULUS I,3,null,null,null,null,
MATH,410,MULTIVARIATE REAL ANALYSIS,3,null,null,null,null,
MATH,411,MATH PROBABILITY,3,null,null,null,null,
MATH,412,THEORY OF PDES,3,null,null,null,null,
MATH,414,FOURIER SERIES WAVELET,3,null,null,null,null,
MATH,415,MODERN ALGEBRA I,3,null,null,null,null,
MATH,416,MODERN ALGEBRA II,3,null,null,null,null,
MATH,417,NUMERICAL METHODS,4,null,null,null,null,
MATH,419,APPLIC ACTUARIAL SCI,3,null,null,null,null,
MATH,423,LINEAR ALGEBRA II,3,null,null,null,null,
MATH,424,PROBABILITY & COMPUTING,3,null,null,null,null,
MATH,425,MATH OF CONTINGENT CLAIM,3,null,null,null,null,
MATH,427,INTRO TO NUMBER THEORY,3,null,null,null,null,
MATH,433,APPLIED ALGEBRA,3,null,null,null,null,
MATH,442,MATH MODELING,3,null,null,null,null,
MATH,447,INTEGRATION & MEASURE THRY,3,null,null,null,null,
MATH,467,MODERN GEOMETRY,3,null,null,null,null,
MATH,470,COMM AND CRYPTOGRAPHY,3,null,null,null,null,
MATH,471,COMM AND CRYPTOGRAPHY II,3,null,null,null,null,
MATH,482,RESEARCH SEMINAR,3,null,null,null,null,
MATH,485,DIRECTED STUDIES,1,null,null,null,null,
MATH,489,SPECIAL TOPICS IN,3,null,null,null,null,
MATH,491,RESEARCH,3,null,null,null,null,
MATH,601,METH APPL MATH I,3,null,null,null,null,
MATH,602,METH APPL PART DIFF EQ,3,null,null,null,null,
MATH,606,THEORY OF PROB I,3,null,null,null,null,
MATH,608,REAL VARIABLES II,3,null,null,null,null,
MATH,609,NUMERICAL ANALYSIS,4,null,null,null,null,
MATH,610,NUM METH IN DIFF EQUA,3,null,null,null,null,
MATH,612,PART DIFF EQ,3,null,null,null,null,
MATH,618,COMPLEX VARIABLES II,3,null,null,null,null,
MATH,622,DIFFERENTIAL GEOMETRY I,3,null,null,null,null,
MATH,630,COMBINATORICS,3,null,null,null,null,
MATH,637,TOPOLOGY II,3,null,null,null,null,
MATH,642,ANALY FOR APPLICATION II,3,null,null,null,null,
MATH,644,ALGEBRAIC TOPOLOGY II,3,null,null,null,null,
MATH,645,SURVEY MATH PROBLEMS I,3,null,null,null,null,
MATH,647,MATH MODELLING,3,null,null,null,null,
MATH,654,ALGEBRA II,3,null,null,null,null,
MATH,662,SEMINAR IN ALGEBRA,3,null,null,null,null,
MATH,663,SEMINAR IN ANALYSIS,3,null,null,null,null,
MATH,664,SEMINAR APPLIED MATH,3,null,null,null,null,
MATH,666,SEMINAR IN GEOMETRY,3,null,null,null,null,
MATH,667,FOUND AND MTDS APPROX,3,null,null,null,null,
MATH,676,FEM IN SCIENTIFIC COMPUT,3,null,null,null,null,
MATH,677,MATH FOUNDATIONS DATA SCIENCE,3,null,null,null,null,
MATH,679,MATH ALGORITHMS & IMPLEMENTS,3,null,null,null,null,
MATH,680,TOPICS MATHEMATICAL DATA SCI,3,null,null,null,null,
MATH,685,DIRECTED STUDIES,1,null,null,null,null,
MATH,691,RESEARCH,1,null,null,null,null,
MCMD,671,MACROMOLECULAR FLDNG.  DESIGN,1,null,null,null,null,
MCMD,677,GENES AND DISEASES,3,null,null,null,null,
MEEN,210,GEOMETRIC MODELING,2,null,null,null,null,
MEEN,221,STATICS & PARTICLE DYNAM,3,null,null,null,null,
MEEN,223,PRINCIPLES OF MATLS & MFG,2,null,null,null,null,
MEEN,225,ENGINEERING MECHANICS,3,null,null,null,null,
MEEN,260,MECHANICAL MEASUREMENTS,3,null,null,null,null,
MEEN,285,DIRECTED STUDIES,1,null,null,null,null,
MEEN,305,SOLID MECHANICS,3,null,null,null,null,
MEEN,315,PRIN OF THERMODYNAMICS,3,null,null,null,null,
MEEN,344,FLUID MECHANICS,3,null,null,null,null,
MEEN,345,FLUID MECHANICS LAB,1,null,null,null,null,
MEEN,357,ENGR ANALYSIS FOR MECH,3,null,null,null,null,
MEEN,360,MTLS & MFG SELECT IN DSN,3,null,null,null,null,
MEEN,361,MTLS & MFG IN DESIGN LAB,1,null,null,null,null,
MEEN,363,DYNAMICS AND VIBRATIONS,3,null,null,null,null,
MEEN,364,DYNAMIC SYST AND CONTROL,3,null,null,null,null,
MEEN,365,DYNAMIC SYST & CONTROL LAB,1,null,null,null,null,
MEEN,368,SOLID MECH IN MEC DESIGN,3,null,null,null,null,
MEEN,381,SEMINAR,1,null,null,null,null,
MEEN,399,HIGH IMPACT EXP FOR MEEN,0,null,null,null,null,
MEEN,401,INTRO TO MECH ENGR DESGN,3,null,null,null,null,
MEEN,402,INTERMEDIATE DESIGN,3,null,null,null,null,
MEEN,404,ENGINEERING LABORATORY,3,null,null,null,null,
MEEN,406,ENERGY MANAGEMENT IN INDUSTRY,3,null,null,null,null,
MEEN,408,MECH ROBOTIC MANIPULATORS,3,null,null,null,null,
MEEN,410,INTERNAL COMB ENGINES,3,null,null,null,null,
MEEN,421,THERMO FLUID ANLY & DESN,3,null,null,null,null,
MEEN,423,MACHINE LEARNING MECH ENGRS,3,null,null,null,null,
MEEN,431,ADV SYST DYNAMIC & CNTRL,3,null,null,null,null,
MEEN,432,AUTOMOTIVE ENGR,3,null,null,null,null,
MEEN,436,PRIN HEAT VENT & A/C,3,null,null,null,null,
MEEN,439,SOLAR ENERGY ENGINEERING,3,null,null,null,null,
MEEN,440,BIO INSPIRED ENGR DESIGN,3,null,null,null,null,
MEEN,442,COMPUTER AIDED ENGR,3,null,null,null,null,
MEEN,451,VISCOELASTIC MATERIALS,3,null,null,null,null,
MEEN,453,ADD & SUB PROC CUST MFTG,3,null,null,null,null,
MEEN,454,TRIBOLOGY-MECH INTERFACE DESGN,3,null,null,null,null,
MEEN,458,PROCESS & CHAR POLYMER,3,null,null,null,null,
MEEN,459,SOUND & VIBRATION MEASUR,3,null,null,null,null,
MEEN,460,CORROSION ENGINEERING,3,null,null,null,null,
MEEN,461,HEAT TRANSFER,3,null,null,null,null,
MEEN,464,HEAT TRANSFER LAB,1,null,null,null,null,
MEEN,475,MATERIALS IN DESIGN,3,null,null,null,null,
MEEN,477,AIR POLLUTION ENGINEERIN,3,null,null,null,null,
MEEN,485,DIRECTED STUDIES,1,null,null,null,null,
MEEN,489,SPTP: SMART BUILDING TECH,3,null,null,null,null,
MEEN,491,RESEARCH,0,null,null,null,null,
MEEN,601,ADVANCED PRODUCT DESIGN,3,null,null,null,null,
MEEN,602,MODELING AND ANALYSIS MECH SYS,3,null,null,null,null,
MEEN,607,POLYMER PHYSICAL PROPERT,3,null,null,null,null,
MEEN,608,CONTINUUM MECHANICS,3,null,null,null,null,
MEEN,611,ADVANCED INTERNAL COMB ENGINES,3,null,null,null,null,
MEEN,612,MECH OF ROBOT MANIP,3,null,null,null,null,
MEEN,617,MECHANICAL VIBRATION,3,null,null,null,null,
MEEN,621,FLUID MECHANICS,3,null,null,null,null,
MEEN,630,INTERMED HEAT TRANSFER,3,null,null,null,null,
MEEN,632,ADV COMPUTER-AIDED ENGR,3,null,null,null,null,
MEEN,633,COMBUSTION SCIENCE,3,null,null,null,null,
MEEN,639,DYNAMICS ROTATING MACH,3,null,null,null,null,
MEEN,644,FIN VOL TECH HEAT TRANS FL FLO,3,null,null,null,null,
MEEN,651,CONTROL SYSTEM DESIGN,3,null,null,null,null,
MEEN,652,MULT CONTROL SYS DESGN,3,null,null,null,null,
MEEN,654,TRIBOLOGY-MECH INTERFACE DESGN,3,null,null,null,null,
MEEN,655,DESIGN OF NON LIN CON SY,3,null,null,null,null,
MEEN,657,VSCO-ELSTY SOL & STRC I,3,null,null,null,null,
MEEN,659,SOUND & VIBRATION MEASUREMENT,3,null,null,null,null,
MEEN,660,CORROSION ENGINEERING,3,null,null,null,null,
MEEN,662,ENERGY MGMT INDUSTRY,3,null,null,null,null,
MEEN,665,APPL OF ENERGY MGMT,3,null,null,null,null,
MEEN,671,HUMAN SENSING TECHNOLOGIES,3,null,null,null,null,
MEEN,673,NONLIN FIN ELEM METHOD,3,null,null,null,null,
MEEN,678,AEROSOL MECHANICS,3,null,null,null,null,
MEEN,681,SEMINAR,0,null,null,null,null,
MEEN,683,MULTIDIS SYS ANLY DESN OPTIM,3,null,null,null,null,
MEEN,684,PROFESSIONAL INTERNSHP,1,null,null,null,null,
MEEN,685,DIRECTED STUDIES,1,null,null,null,null,
MEEN,687,ADDTV SUBTR PROCESS CUST MFG,3,null,null,null,null,
MEEN,689,SPTP: MECH OF FRACT & FATIGUE,3,null,null,null,null,
MEEN,691,RESEARCH,1,null,null,null,null,
MEEN,696,BIO INSPIRED DESIGN,3,null,null,null,null,
MEEN,700,ROBOTIC PERCEPTION,3,null,null,null,null,
MEFB,450,SOCIAL STUDIES MTHD MIDG,3,null,null,null,null,
MEFB,452,CURR & INSTR FOR MIDG GRADES,3,null,null,null,null,
MEFB,460,MATH METHODS IN MIDG,3,null,null,null,null,
MEFB,470,SCIENCE METHODS IN MIDG,3,null,null,null,null,
MEFB,497,SUPERVISED CLINICAL TEACHING,6,null,null,null,null,
MEMA,625,MICRMECHANICS,3,null,null,null,null,
MEMA,646,INTRO FINITE ELEMENTS,3,null,null,null,null,
MEPS,605,PLANT BIOCHEMISTRY,3,null,null,null,null,
MEPS,681,SEMINAR,1,null,null,null,null,
MEPS,691,RESEARCH,1,null,null,null,null,
MGMT,209,PRIN OF BUSN REGULATIONS & LAW,3,null,null,null,null,
MGMT,309,SURVEY OF MANAGEMENT,3,null,null,null,null,
MGMT,311,LEG&SOC ENVIR OF BUSI,3,null,null,null,null,
MGMT,312,COMMERCIAL LAW ACCTS & MGRS,3,null,null,null,null,
MGMT,363,MANAGING PEOPLE IN ORGS,3,null,null,null,null,
MGMT,372,ADV CONCEPTS IN ORG BHVR,3,null,null,null,null,
MGMT,373,MANAGING HUMAN RESOURCES,3,null,null,null,null,
MGMT,376,ENTREPRENEURIAL PERSPECTIVES,3,null,null,null,null,
MGMT,421,MGMT DATA ANLY & VISUALIZATION,3,null,null,null,null,
MGMT,422,MANAGEMENT CONSULTING,3,null,null,null,null,
MGMT,424,ORG DESIGN CHG & DVLPMT,3,null,null,null,null,
MGMT,425,HUMAN RES SELECTION,3,null,null,null,null,
MGMT,430,EMPLOY DISCRIM LAW,3,null,null,null,null,
MGMT,439,NEGOTIATIONS,3,null,null,null,null,
MGMT,440,CRTVTY INNVTN BUSINESS,3,null,null,null,null,
MGMT,450,INTERNATL ENVIR OF BUS,3,null,null,null,null,
MGMT,460,MANAGING PROJECTS,3,null,null,null,null,
MGMT,464,POLITICAL ENVIR OF BUSI,3,null,null,null,null,
MGMT,466,STRATEGIC MANAGEMENT,3,null,null,null,null,
MGMT,470,ENTREPRENEURIAL SMALL BUSINESS,3,null,null,null,null,
MGMT,476,ENTREPRENEURSHIP PRACTICE,3,null,null,null,null,
MGMT,478,SOCIAL ENTREPRENEURSHIP,3,null,null,null,null,
MGMT,479,TECHNOLOGY COMMERCIALIZATION,3,null,null,null,null,
MGMT,485,DIRECTED STUDIES,1,null,null,null,null,
MGMT,489,SPTP: PROFESS PRESENCE/PERFORM,3,null,null,null,null,
MGMT,614,MGMT PEOPLE IN ORGANIZ,3,null,null,null,null,
MGMT,618,CORP STRAT & POL ENVIR,3,null,null,null,null,
MGMT,622,ORGANIZATION STAFFING,3,null,null,null,null,
MGMT,624,SEMINAR IN HUMAN RES,3,null,null,null,null,
MGMT,629,FINC ANALYSIS MODELING IN HR,3,null,null,null,null,
MGMT,630,BEHAV IN ORGANIZATIONS,3,null,null,null,null,
MGMT,633,ORGNZTN CHNGE & DVLPMT,3,null,null,null,null,
MGMT,637,FNDTNS OF ENTRPRENEURSHP,3,null,null,null,null,
MGMT,638,STRATEGIC ENTREPRENEURSHIP,3,null,null,null,null,
MGMT,639,NEGOTIA IN COMPETITIVE ENVIRNS,3,null,null,null,null,
MGMT,640,MANAGING CREATIVITY INNOVATION,3,null,null,null,null,
MGMT,643,FNDN OF MANAGERIAL LAW,3,null,null,null,null,
MGMT,650,HUMAN RELATIONS IN IND,3,null,null,null,null,
MGMT,655,SURVEY OF MANAGEMENT,3,null,null,null,null,
MGMT,658,MANAGING PROJECTS,3,null,null,null,null,
MGMT,660,GLOBAL HRM,3,null,null,null,null,
MGMT,673,ADVANCED RESRCH METHODS,3,null,null,null,null,
MGMT,675,LEADERSHIP IN ORGANIZATIONS,3,null,null,null,null,
MGMT,679,INTERNTNL BUS POLICY,3,null,null,null,null,
MGMT,680,BUSINESS & CORP STRATEGY,3,null,null,null,null,
MGMT,684,PROFESSIONAL INTRNSHIP,1,null,null,null,null,
MGMT,685,DIRECTED STUDIES,1,null,null,null,null,
MGMT,691,RESEARCH,1,null,null,null,null,
MGMT,710,CRAFTING BUSINESS STRATEGY,2,null,null,null,null,
MKTG,289,SPTP: AMPLIFYONE,3,null,null,null,null,
MKTG,299,MKTG PROF ORG INVOLVEMNT,0,null,null,null,null,
MKTG,321,MARKETING,3,null,null,null,null,
MKTG,322,CONSUMER BEHAVIOR,3,null,null,null,null,
MKTG,323,MARKETING RESEARCH,3,null,null,null,null,
MKTG,325,FOUND IN RETAILING & SERVICES,3,null,null,null,null,
MKTG,335,PROFESSIONAL SELLING,3,null,null,null,null,
MKTG,336,MANAGING B2B RELATIONSHIPS,3,null,null,null,null,
MKTG,337,SELLING FINC PRODUCTS & SERVIC,3,null,null,null,null,
MKTG,345,SOCIAL MEDIA STRATEGY,3,null,null,null,null,
MKTG,347,ADV CREATIVE MKTG COMM,3,null,null,null,null,
MKTG,401,GLOBAL MARKETING,3,null,null,null,null,
MKTG,404,DATA VISUALIZATION MKTG,3,null,null,null,null,
MKTG,409,PRINCIPLES OF MARKETING,3,null,null,null,null,
MKTG,425,RETAIL MERCHANDISING,3,null,null,null,null,
MKTG,430,MARKETING CONSULTING,3,null,null,null,null,
MKTG,431,MARKETING ANALYTICS,3,null,null,null,null,
MKTG,436,SALES LEADERSHIP,3,null,null,null,null,
MKTG,440,SERVICES MARKETING,3,null,null,null,null,
MKTG,441,IMPROVING HEALTHCARE SERVICE,3,null,null,null,null,
MKTG,442,INNOVATION & PROD MGMT,3,null,null,null,null,
MKTG,443,BUSN HLTHCARE,3,null,null,null,null,
MKTG,444,HLTH TECH IMPRV CUST CARE,3,null,null,null,null,
MKTG,448,MARKETING STRATEGY,3,null,null,null,null,
MKTG,485,DIRECTED STUDIES,3,null,null,null,null,
MKTG,621,SURVEY OF MARKETING,3,null,null,null,null,
MKTG,626,MARKETING ANALYTICS II,3,null,null,null,null,
MKTG,637,SELLING FINC PRODUCTS & SERVIC,3,null,null,null,null,
MKTG,656,BRANDING AND MKTG COMM,3,null,null,null,null,
MKTG,673,SERVICES MARKETING,3,null,null,null,null,
MKTG,675,MARKETING STRATEGY,3,null,null,null,null,
MKTG,680,SEM IN BUYER BEHAVIOR,3,null,null,null,null,
MKTG,684,PROFESSIONAL INTERNSHIP,3,null,null,null,null,
MKTG,687,SEM IN MARKETING MODELS,3,null,null,null,null,
MKTG,691,RESEARCH,1,null,null,null,null,
MKTG,710,STRATEGIC MARKETING DECISIONS,2,null,null,null,null,
MLSC,122,INTRO TO THE US ARMY II,2,null,null,null,null,
MLSC,222,TACTICS & LDRSHP THRY II,3,null,null,null,null,
MLSC,322,ADAPTIVE LDRSHIP II,3,null,null,null,null,
MLSC,422,THE ARMY OFFICER II,3,null,null,null,null,
