crn,sunday,monday,tuesday,wednesday,thursday,friday,saturdaym,start_time,end_time,start_date,end_date,location,meeting_type
10049,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,CHEN 102,Lecture,
10049,null,null,T,null,null,null,null,05:30 PM,06:20 PM,01/13/2025,05/06/2025,CHEN 102,Laboratory,
14107,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 440,Lecture,
14107,null,M,null,null,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
21687,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 440,Lecture,
21687,null,null,null,W,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
34253,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 440,Lecture,
34253,null,null,null,null,null,F,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
34254,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 440,Lecture,
34254,null,M,null,null,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
41796,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 440,Lecture,
41796,null,null,null,W,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
42437,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
42437,null,null,null,null,null,F,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
42438,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
42438,null,M,null,null,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
42439,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
42439,null,null,null,W,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
42862,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
42862,null,null,null,null,null,F,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
47780,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 440,Lecture,
47780,null,M,null,null,null,null,null,11:30 AM,01:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
37981,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 218,Lecture,
37981,null,null,null,null,R,null,null,03:55 PM,05:35 PM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
37977,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 218,Lecture,
37977,null,null,null,null,R,null,null,03:55 PM,05:35 PM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
37978,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 218,Lecture,
37978,null,null,null,null,null,F,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
37979,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 218,Lecture,
37979,null,null,null,null,null,F,null,08:00 AM,09:40 AM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
37980,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,RICH 114,Lecture,
37980,null,M,null,null,null,null,null,08:00 AM,09:40 AM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
41797,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,RICH 114,Lecture,
41797,null,null,null,null,R,null,null,11:10 AM,12:50 PM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
41865,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,RICH 114,Lecture,
41865,null,null,null,W,null,null,null,08:00 AM,09:40 AM,01/13/2025,05/06/2025,HRBB 627,Laboratory,
39368,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
46965,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,HELD 107,Lecture,
46965,null,null,null,null,R,null,null,07:15 PM,09:15 PM,02/20/2025,02/20/2025,null,Examination,
46965,null,null,null,null,R,null,null,07:15 PM,09:15 PM,04/10/2025,04/10/2025,null,Examination,
10051,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,HELD 107,Lecture,
10051,null,null,null,null,R,null,null,07:15 PM,09:15 PM,02/20/2025,02/20/2025,ILCB 205,Examination,
10051,null,null,null,null,R,null,null,07:15 PM,09:15 PM,04/10/2025,04/10/2025,ILCB 205,Examination,
47379,null,M,null,W,null,null,null,05:45 PM,07:00 PM,01/13/2025,05/06/2025,ZACH 340,Lecture,
10052,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,CHEN 104,Lecture,
10053,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,CHEN 104,Lecture,
46955,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 218,Lecture,
10054,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 218,Lecture,
10055,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,HELD 109,Lecture,
24367,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 210,Lecture,
38410,null,null,T,null,null,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
38410,null,M,null,null,null,null,null,04:10 PM,06:10 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
38411,null,null,T,null,null,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
38411,null,null,null,W,null,null,null,08:00 AM,10:00 AM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
38412,null,null,T,null,null,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
38412,null,null,null,W,null,null,null,04:10 PM,06:10 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
38413,null,null,T,null,null,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
38413,null,null,null,null,null,F,null,08:00 AM,10:00 AM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
42440,null,null,null,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
42440,null,M,null,null,null,null,null,08:00 AM,10:00 AM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
52740,null,null,null,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
52740,null,null,T,null,null,null,null,05:30 PM,07:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
52741,null,null,null,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
52741,null,null,null,null,R,null,null,05:30 PM,07:30 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
38432,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ZACH 342,Lecture,
24368,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 342,Lecture,
21048,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 342,Lecture,
30562,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,CHEN 104,Lecture,
10057,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,HELD 109,Lecture,
10057,null,null,null,W,null,null,null,07:15 PM,09:15 PM,02/12/2025,02/12/2025,null,Examination,
10057,null,null,null,W,null,null,null,07:15 PM,09:15 PM,03/19/2025,03/19/2025,null,Examination,
50382,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,ZACH 240,Lecture,
50382,null,null,null,W,null,null,null,07:15 PM,09:15 PM,02/12/2025,02/12/2025,null,Examination,
50382,null,null,null,W,null,null,null,07:15 PM,09:15 PM,03/19/2025,03/19/2025,null,Examination,
43183,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
43183,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,ILCB 237,Laboratory,
30564,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 248,Laboratory,
10058,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,ZACH 212,Laboratory,
10059,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,HECC 202,Laboratory,
10059,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,ZACH 160,Laboratory,
47503,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,HRBB 204,Laboratory,
47503,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,HRBB 204,Laboratory,
38147,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,HRBB 131,Laboratory,
38147,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,HRBB 204,Laboratory,
42562,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,HEB 137,Laboratory,
42562,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,HEB 137,Laboratory,
50390,null,M,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,HRBB 204,Laboratory,
50390,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,HRBB 131,Laboratory,
41788,null,null,T,null,null,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,ZACH 312,Laboratory,
50392,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,ZACH 596,Laboratory,
50392,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 312,Laboratory,
54875,null,null,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
51383,null,M,null,null,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,SCTS 317,Laboratory,
51334,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 160,Lecture,
27421,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,RICH 106,Lecture,
54878,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ZACH 260,Lecture,
48254,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,CHEN 104,Lecture,
56181,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ZACH 240,Lecture,
38415,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,ZACH 218,Lecture,
24812,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 353,Lecture,
21686,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 353,Lecture,
56016,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,CHEN 104,Lecture,
24734,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,BLOC 107,Lecture,
54747,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
44955,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
38420,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
24814,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,JCAIN 202,Lecture,
41794,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,JCAIN 202,Lecture,
50379,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,CHEN 104,Lecture,
54881,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 260,Lecture,
54328,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,CHEN 104,Lecture,
55726,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ZACH 362,Lecture,
26105,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
26107,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
30067,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
25604,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
37314,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
23271,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
57104,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
37184,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
25857,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
34265,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,HRBB 131,Lecture,
40580,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ONLINE,Lecture,
54879,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ZACH 260,Lecture,
54741,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ONLINE,Lecture,
48253,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,CHEN 104,Lecture,
54742,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ZACH 361,Lecture,
27422,null,M,null,W,null,null,null,05:45 PM,07:00 PM,01/13/2025,05/06/2025,ZACH 266,Lecture,
49786,null,M,null,W,null,null,null,05:45 PM,07:00 PM,01/13/2025,05/06/2025,ZACH 592,Lecture,
54745,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,HECC 201,Lecture,
48738,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,AIEN M309,Lecture,
55119,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
54748,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ONLINE,Lecture,
55634,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,HEB 137,Lecture,
26263,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 342,Lecture,
50926,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
48702,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ONLINE,Lecture,
56054,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,HRBB 204,Lecture,
54972,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,HEB 203,Lecture,
54882,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 260,Lecture,
54883,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ONLINE,Lecture,
24410,null,null,T,null,null,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,HRBB 131,Seminar,
24410,null,null,null,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,SCTS 208,Seminar,
10061,null,null,null,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,SCTS 208,Seminar,
10061,null,M,null,null,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,HRBB 131,Seminar,
22679,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
52861,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
37166,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
48912,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
40312,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
44083,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
29285,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
44270,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
37115,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
55569,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,ZACH 361,Lecture,
55570,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ZACH 362,Lecture,
55880,null,null,T,null,R,null,null,02:20 PM,03:25 PM,01/13/2025,05/06/2025,HEB 134,Lecture,
55881,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,BLOC 160,Lecture,
55568,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,ONLINE,Lecture,
28963,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
26156,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
28964,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13633,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13634,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
19105,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13635,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13636,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13637,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13638,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
19107,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
29096,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
29097,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13641,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14606,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
19108,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13642,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
14095,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13643,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13644,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
36171,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13645,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13646,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13647,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13648,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13649,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13651,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
13650,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
15770,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
17744,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
39853,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
22412,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
23302,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
25375,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
36741,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
40089,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
57269,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
44987,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
42906,null,M,null,null,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,MILS 213,Lecture,
10063,null,M,null,null,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,MILS 213,Lecture,
10064,null,M,null,null,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
10065,null,M,null,null,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
10066,null,M,null,null,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
15215,null,null,null,W,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,MILS 213,Lecture,
15216,null,null,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,MILS 213,Lecture,
15217,null,null,null,W,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
16603,null,null,null,W,null,null,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
42918,null,null,null,W,null,null,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
10067,null,null,T,null,null,null,null,04:15 PM,06:15 PM,01/13/2025,05/06/2025,ILCB 111,Laboratory,
10068,null,null,null,W,null,null,null,04:15 PM,06:15 PM,01/13/2025,05/06/2025,ILCB 111,Laboratory,
10070,null,M,null,null,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,MILS 217,Lecture,
10071,null,M,null,null,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,MILS 217,Lecture,
10072,null,M,null,null,null,null,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,MILS 217,Lecture,
15218,null,null,null,W,null,null,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,MILS 217,Lecture,
15219,null,null,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,MILS 217,Lecture,
10074,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,MILS 217,Lecture,
10076,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,MILS 217,Lecture,
33958,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,MILS 217,Lecture,
10077,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,MILS 213,Lecture,
10079,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
18665,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,MILS 213,Lecture,
42908,null,null,T,null,null,null,null,04:15 PM,06:15 PM,01/13/2025,05/06/2025,MILS 213,Independent Study,
42504,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,MILS 110,Lecture,
